項次,銷售日期,機台,序號,時間,交易型態,票證晶片碼,交易前餘額,扣款金額,現金加值金額,現金加值取消,自動加值金額,交易後餘額,票證種類
158,2018/6/18,585043,1863,0.893055556,現金加值,7414543,128,0,500,0,0,628,悠遊卡
159,2018/6/18,585043,2425,0.893055556,銷售交易,7414543,628,225,0,0,0,403,悠遊卡
160,2018/6/18,585043,1201,0.902777778,銷售交易,9816716,97,479,0,0,500,118,悠遊卡
161,2018/6/18,585043,677,0.904861111,銷售交易,8965311,64,288,0,0,500,276,悠遊卡
162,2018/6/18,585043,1939,0.90625,銷售交易,10068694,257,168,0,0,0,89,悠遊卡
163,2018/6/18,585043,3312,0.9125,銷售交易,7240527,867,79,0,0,0,788,悠遊卡
164,2018/6/18,585043,1126,0.913194444,銷售交易,7721342,391,67,0,0,0,324,悠遊卡
165,2018/6/18,585043,1058,0.917361111,銷售交易,10445418,270,141,0,0,0,129,悠遊卡
166,2018/6/18,585043,1860,0.920138889,銷售交易,9519415,414,311,0,0,0,103,悠遊卡
167,2018/6/18,585043,3001,0.920833333,銷售交易,7781675,316,113,0,0,0,203,悠遊卡
168,2018/6/18,585043,381,0.923611111,銷售交易,7608242,112,146,0,0,500,466,悠遊卡
1,2018/6/19,585066,3153,0.922916667,銷售交易,10275336,238,79,0,0,0,159,悠遊卡
2,2018/6/19,585066,3462,0.919444444,銷售交易,10122209,51,462,0,0,500,89,悠遊卡
3,2018/6/19,585066,2983,0.917361111,銷售交易,8016938,215,161,0,0,0,54,悠遊卡
4,2018/6/19,585066,777,0.915277778,銷售交易,9834060,359,436,0,0,500,423,悠遊卡
5,2018/6/19,585066,809,0.9125,銷售交易,7645529,874,206,0,0,0,668,悠遊卡
6,2018/6/19,585066,3520,0.904861111,銷售交易,9914023,547,109,0,0,0,438,悠遊卡
7,2018/6/19,585066,2736,0.905555556,現金加值,9914023,47,0,500,0,0,547,悠遊卡
8,2018/6/19,585066,2003,0.900694444,銷售交易,8408510,357,147,0,0,0,210,悠遊卡
9,2018/6/19,585066,1894,0.892361111,銷售交易,10387126,389,94,0,0,0,295,悠遊卡
10,2018/6/19,585066,2497,0.892361111,銷售交易,7940275,303,203,0,0,0,100,悠遊卡
11,2018/6/19,585066,2508,0.890972222,銷售交易,9658982,220,770,0,0,"1,000",450,悠遊卡
12,2018/6/19,585066,2839,0.888888889,銷售交易,7320802,"1,079",532,0,0,0,547,悠遊卡
13,2018/6/19,585066,3037,0.888888889,銷售交易,8823715,143,118,0,0,0,25,悠遊卡
14,2018/6/19,585066,1021,0.886805556,銷售交易,10062863,423,57,0,0,0,366,悠遊卡
15,2018/6/19,585066,1416,0.886111111,銷售交易,10338888,726,230,0,0,0,496,悠遊卡
16,2018/6/19,585066,1016,0.886805556,現金加值,10338888,226,0,500,0,0,726,悠遊卡
17,2018/6/19,585066,2494,0.88125,銷售交易,7461633,102,367,0,0,500,235,悠遊卡
18,2018/6/19,585066,387,0.879861111,銷售交易,8881559,337,52,0,0,0,285,悠遊卡
19,2018/6/19,585066,2587,0.878472222,銷售交易,10373970,576,139,0,0,0,437,悠遊卡
20,2018/6/19,585066,3015,0.872916667,銷售交易,8632454,855,86,0,0,0,769,悠遊卡
21,2018/6/19,585066,1652,0.867361111,銷售交易,9010123,140,36,0,0,0,104,悠遊卡
22,2018/6/19,585066,962,0.858333333,銷售交易,7986489,"1,753",824,0,0,0,929,悠遊卡
23,2018/6/19,585066,629,0.858333333,現金加值,7986489,753,0,"1,000",0,0,"1,753",悠遊卡
24,2018/6/19,585066,1551,0.85625,銷售交易,9514404,486,100,0,0,0,386,悠遊卡
25,2018/6/19,585066,3275,0.85625,銷售交易,8643606,112,199,0,0,500,413,悠遊卡
26,2018/6/19,585066,2944,0.855555556,銷售交易,9034468,211,154,0,0,0,57,一卡通
27,2018/6/19,585066,3390,0.840972222,銷售交易,8859039,37,34,0,0,0,3,悠遊卡
28,2018/6/19,585066,727,0.840972222,銷售交易,8859039,89,52,0,0,0,37,悠遊卡
29,2018/6/19,585066,3608,0.829861111,銷售交易,9588201,296,21,0,0,0,275,悠遊卡
30,2018/6/19,585066,3234,0.826388889,銷售交易,9305355,241,55,0,0,0,186,悠遊卡
31,2018/6/19,585066,1756,0.825694444,銷售交易,10607609,482,118,0,0,0,364,悠遊卡
32,2018/6/19,585066,821,0.824305556,銷售交易,8791986,164,80,0,0,0,84,悠遊卡
33,2018/6/19,585066,3504,0.822916667,銷售交易,9614526,244,167,0,0,0,77,悠遊卡
34,2018/6/19,585066,710,0.815277778,銷售交易,8870821,545,105,0,0,0,440,悠遊卡
35,2018/6/19,585066,2123,0.815277778,銷售交易,7490065,36,112,0,0,500,424,悠遊卡
36,2018/6/19,585066,3501,0.813888889,銷售交易,7490065,174,138,0,0,0,36,悠遊卡
37,2018/6/19,585066,1957,0.8125,銷售交易,8691707,212,57,0,0,0,155,悠遊卡
38,2018/6/19,585066,2891,0.809722222,銷售交易,9978062,741,220,0,0,0,521,悠遊卡
39,2018/6/19,585066,1696,0.80625,銷售交易,7108866,71,381,0,0,400,90,一卡通
40,2018/6/19,585066,2637,0.802777778,銷售交易,7599410,362,132,0,0,0,230,悠遊卡
41,2018/6/19,585066,1154,0.800694444,現金加值,7483081,154,0,500,0,0,654,悠遊卡
42,2018/6/19,585066,3548,0.800694444,銷售交易,7483081,654,166,0,0,0,488,悠遊卡
43,2018/6/19,585066,1489,0.800694444,銷售交易,8484432,59,45,0,0,0,14,悠遊卡
44,2018/6/19,585066,2070,0.8,銷售交易,9672792,4,578,0,0,"1,000",426,一卡通
45,2018/6/19,585066,1893,0.798611111,銷售交易,7249137,476,402,0,0,0,74,悠遊卡
46,2018/6/19,585066,523,0.792361111,銷售交易,10575786,"2,664",250,0,0,0,"2,414",悠遊卡
47,2018/6/19,585066,2668,0.789583333,銷售交易,8599799,34,204,0,0,500,330,悠遊卡
48,2018/6/19,585066,2047,0.789583333,銷售交易,9812372,728,98,0,0,0,630,悠遊卡
49,2018/6/19,585066,1016,0.340972222,銷售交易,8668121,445,82,0,0,0,363,悠遊卡
50,2018/6/19,585066,2596,0.341666667,銷售交易,7136868,316,22,0,0,0,294,悠遊卡
51,2018/6/19,585066,2250,0.344444444,銷售交易,7869378,732,8,0,0,0,724,悠遊卡
52,2018/6/19,585066,2902,0.372222222,銷售交易,8334052,196,214,0,0,500,482,悠遊卡
53,2018/6/19,585066,3332,0.379861111,銷售交易,7561959,224,8,0,0,0,216,悠遊卡
54,2018/6/19,585066,1227,0.38125,銷售交易,10374621,182,367,0,0,200,15,一卡通
55,2018/6/19,585066,2555,0.389583333,銷售交易,10385505,74,399,0,0,500,175,悠遊卡
56,2018/6/19,585066,1871,0.394444444,銷售交易,8191861,"1,377",513,0,0,0,864,悠遊卡
57,2018/6/19,585066,3519,0.394444444,現金加值,8191861,377,0,"1,000",0,0,"1,377",悠遊卡
58,2018/6/19,585066,454,0.408333333,銷售交易,8481906,"1,556",575,0,0,0,981,悠遊卡
59,2018/6/19,585066,3363,0.420138889,銷售交易,9778548,"1,067",140,0,0,0,927,悠遊卡
60,2018/6/19,585066,1269,0.420833333,銷售交易,9898742,61,8,0,0,0,53,悠遊卡
61,2018/6/19,585066,2761,0.427083333,銷售交易,9075006,1,643,0,0,"1,000",358,悠遊卡
62,2018/6/19,585066,934,0.427777778,銷售交易,9244983,119,81,0,0,0,38,悠遊卡
63,2018/6/19,585066,2402,0.432638889,銷售交易,8006863,181,8,0,0,0,173,悠遊卡
64,2018/6/19,585066,2116,0.445833333,銷售交易,10450043,46,129,0,0,500,417,悠遊卡
65,2018/6/19,585066,1639,0.454861111,銷售交易,8978452,127,224,0,0,500,403,悠遊卡
66,2018/6/19,585066,319,0.45625,銷售交易,7191604,283,799,0,0,"1,000",484,悠遊卡
67,2018/6/19,585066,2548,0.490277778,銷售交易,9428234,175,104,0,0,0,71,悠遊卡
68,2018/6/19,585066,1325,0.5,銷售交易,8038318,115,326,0,0,400,189,一卡通
69,2018/6/19,585066,1134,0.500694444,銷售交易,10076551,192,54,0,0,0,138,悠遊卡
70,2018/6/19,585066,1739,0.502777778,銷售交易,10180154,"1,155",399,0,0,0,756,悠遊卡
71,2018/6/19,585066,3363,0.5625,銷售交易,8168359,188,13,0,0,0,175,一卡通
72,2018/6/19,585066,2279,0.575694444,銷售交易,7349618,114,889,0,0,800,25,一卡通
73,2018/6/19,585066,2727,0.579861111,銷售交易,8670012,-3,76,0,0,500,421,悠遊卡
74,2018/6/19,585066,1597,0.604861111,銷售交易,10076551,328,27,0,0,0,301,悠遊卡
75,2018/6/19,585066,3172,0.617361111,銷售交易,7296159,127,312,0,0,200,15,一卡通
76,2018/6/19,585066,1235,0.626388889,銷售交易,8547180,67,7,0,0,0,60,悠遊卡
77,2018/6/19,585066,3340,0.632638889,銷售交易,8907298,518,129,0,0,0,389,悠遊卡
78,2018/6/19,585066,3407,0.649305556,銷售交易,8587050,383,11,0,0,0,372,悠遊卡
79,2018/6/19,585066,3550,0.671527778,銷售交易,7159601,399,226,0,0,0,173,一卡通
80,2018/6/19,585066,321,0.770138889,銷售交易,9270791,292,228,0,0,0,64,悠遊卡
81,2018/6/19,585066,367,0.770833333,銷售交易,8639918,193,300,0,0,500,393,一卡通
82,2018/6/19,585066,1609,0.771527778,銷售交易,9063025,553,310,0,0,0,243,悠遊卡
83,2018/6/19,585066,2375,0.781944444,銷售交易,8437608,151,140,0,0,0,11,悠遊卡
84,2018/6/19,585066,2409,0.784027778,銷售交易,10321708,24,227,0,0,400,197,一卡通
85,2018/6/19,585066,1773,0.788888889,銷售交易,7501061,266,188,0,0,0,78,悠遊卡
86,2018/6/19,585047,1460,0.936805556,銷售交易,9146298,365,49,0,0,0,316,悠遊卡
87,2018/6/19,585047,2512,0.90625,銷售交易,7367525,240,19,0,0,0,221,悠遊卡
88,2018/6/19,585047,3350,0.781944444,銷售交易,10019725,114,20,0,0,0,94,悠遊卡
89,2018/6/19,585047,3559,0.78125,銷售交易,9152855,122,50,0,0,0,72,一卡通
90,2018/6/19,585047,2346,0.773611111,銷售交易,9451834,467,185,0,0,0,282,悠遊卡
91,2018/6/19,585047,590,0.772916667,銷售交易,9291556,"1,411",98,0,0,0,"1,313",悠遊卡
92,2018/6/19,585047,1316,0.763194444,銷售交易,7781753,779,19,0,0,0,760,悠遊卡
93,2018/6/19,585047,1025,0.754166667,銷售交易,10259710,"1,337",482,0,0,0,855,一卡通
94,2018/6/19,585047,2011,0.753472222,現金加值,10259710,337,0,"1,000",0,0,"1,337",一卡通
95,2018/6/19,585047,905,0.749305556,銷售交易,10397220,457,27,0,0,0,430,悠遊卡
96,2018/6/19,585047,1758,0.748611111,銷售交易,8745645,43,60,0,0,500,483,悠遊卡
97,2018/6/19,585047,953,0.748611111,銷售交易,9611586,71,18,0,0,0,53,悠遊卡
98,2018/6/19,585047,469,0.745833333,銷售交易,9081396,275,148,0,0,0,127,悠遊卡
99,2018/6/19,585047,756,0.740972222,銷售交易,9083985,582,79,0,0,0,503,悠遊卡
100,2018/6/19,585047,383,0.736805556,銷售交易,10575786,"3,282",618,0,0,0,"2,664",悠遊卡
101,2018/6/19,585047,3169,0.736111111,銷售交易,9520557,197,161,0,0,0,36,悠遊卡
102,2018/6/19,585047,3030,0.734722222,銷售交易,9375361,248,183,0,0,0,65,悠遊卡
103,2018/6/19,585047,622,0.732638889,銷售交易,8859039,261,172,0,0,0,89,悠遊卡
104,2018/6/19,585047,487,0.726388889,銷售交易,10483952,"1,247",339,0,0,0,908,悠遊卡
105,2018/6/19,585047,2957,0.726388889,現金加值,10483952,747,0,500,0,0,"1,247",悠遊卡
106,2018/6/19,585047,337,0.722916667,銷售交易,8365274,19,131,0,0,200,88,一卡通
107,2018/6/19,585047,1661,0.710416667,銷售交易,7906680,12,270,0,0,500,242,悠遊卡
108,2018/6/19,585047,2493,0.661805556,銷售交易,7333742,558,341,0,0,0,217,悠遊卡
109,2018/6/19,585047,3069,0.536111111,銷售交易,8006863,173,33,0,0,0,140,悠遊卡
110,2018/6/19,585043,895,0.707638889,現金加值,7674158,-3,0,200,0,0,197,悠遊卡
111,2018/6/19,585043,1938,0.702083333,銷售交易,8168359,175,77,0,0,0,98,一卡通
112,2018/6/19,585043,2932,0.697222222,銷售交易,10545977,114,306,0,0,500,308,悠遊卡
113,2018/6/19,585043,1069,0.686111111,銷售交易,9250144,305,500,0,0,500,305,悠遊卡
114,2018/6/19,585043,2380,0.670833333,銷售交易,10344141,702,55,0,0,0,647,悠遊卡
115,2018/6/19,585043,3074,0.669444444,現金加值,9871614,68,0,"1,000",0,0,"1,068",悠遊卡
116,2018/6/19,585043,2585,0.647916667,銷售交易,8559827,"1,760",79,0,0,0,"1,681",一卡通
117,2018/6/19,585043,2171,0.619444444,銷售交易,9664712,"1,504",101,0,0,0,"1,403",悠遊卡
118,2018/6/19,585043,503,0.61875,銷售交易,7296159,15,38,0,0,200,177,一卡通
119,2018/6/19,585043,2145,0.61875,銷售交易,9123716,417,167,0,0,0,250,悠遊卡
120,2018/6/19,585043,3077,0.533333333,銷售交易,9365885,671,63,0,0,0,608,悠遊卡
121,2018/6/19,585043,3030,0.525,銷售交易,9670726,294,155,0,0,0,139,悠遊卡
122,2018/6/19,585043,794,0.516666667,銷售交易,7454168,204,117,0,0,0,87,悠遊卡
123,2018/6/19,585043,1074,0.515972222,銷售交易,7454168,97,893,0,0,"1,000",204,悠遊卡
124,2018/6/19,585043,337,0.514583333,銷售交易,9777913,894,59,0,0,0,835,悠遊卡
125,2018/6/19,585043,3163,0.513888889,銷售交易,8551942,476,19,0,0,0,457,悠遊卡
126,2018/6/19,585043,1400,0.509027778,現金加值,7681576,854,0,"1,000",0,0,"1,854",悠遊卡
127,2018/6/19,585043,1915,0.509027778,現金加值,7681576,654,0,200,0,0,854,悠遊卡
128,2018/6/19,585043,534,0.459722222,銷售交易,8049059,260,300,0,0,500,460,一卡通
129,2018/6/19,585043,3321,0.4,銷售交易,8598366,380,72,0,0,0,308,悠遊卡
130,2018/6/19,585043,2164,0.926388889,銷售交易,8876205,0,406,0,0,500,94,悠遊卡
131,2018/6/19,585043,2879,0.923611111,銷售交易,9998102,545,75,0,0,0,470,悠遊卡
132,2018/6/19,585043,1076,0.916666667,銷售交易,7181835,308,155,0,0,0,153,悠遊卡
133,2018/6/19,585043,390,0.909722222,銷售交易,9311324,50,327,0,0,500,223,一卡通
134,2018/6/19,585043,468,0.902777778,銷售交易,9493146,58,120,0,0,200,138,一卡通
135,2018/6/19,585043,3550,0.901388889,銷售交易,8150881,"2,531",303,0,0,0,"2,228",悠遊卡
136,2018/6/19,585043,2813,0.899305556,銷售交易,10337837,42,36,0,0,0,6,悠遊卡
137,2018/6/19,585043,2259,0.896527778,銷售交易,10043090,35,160,0,0,200,75,一卡通
138,2018/6/19,585043,2513,0.879861111,銷售交易,8406805,"1,347",155,0,0,0,"1,192",悠遊卡
139,2018/6/19,585043,1121,0.872222222,銷售交易,9699605,351,792,0,0,500,59,悠遊卡
140,2018/6/19,585043,2279,0.86875,銷售交易,8002787,37,245,0,0,400,192,一卡通
141,2018/6/19,585043,2963,0.867361111,銷售交易,8366043,358,63,0,0,0,295,悠遊卡
142,2018/6/19,585043,465,0.859722222,銷售交易,10064906,262,191,0,0,0,71,悠遊卡
143,2018/6/19,585043,2367,0.85625,銷售交易,8167821,565,59,0,0,0,506,悠遊卡
144,2018/6/19,585043,1393,0.853472222,銷售交易,10546695,225,324,0,0,500,401,悠遊卡
145,2018/6/19,585043,1120,0.838888889,銷售交易,8671795,396,79,0,0,0,317,悠遊卡
146,2018/6/19,585043,2845,0.829166667,銷售交易,9562165,430,32,0,0,0,398,悠遊卡
147,2018/6/19,585043,3127,0.828472222,銷售交易,7801554,460,260,0,0,0,200,悠遊卡
148,2018/6/19,585043,2679,0.826388889,銷售交易,9513340,304,448,0,0,500,356,悠遊卡
149,2018/6/19,585043,1568,0.826388889,銷售交易,9577317,113,511,0,0,500,102,悠遊卡
150,2018/6/19,585043,2641,0.815277778,銷售交易,9993754,807,136,0,0,0,671,悠遊卡
151,2018/6/19,585043,377,0.80625,銷售交易,10525701,287,102,0,0,0,185,悠遊卡
152,2018/6/19,585043,2538,0.805555556,銷售交易,10508661,536,160,0,0,0,376,悠遊卡
153,2018/6/19,585043,2418,0.800694444,銷售交易,10274559,622,114,0,0,0,508,悠遊卡
154,2018/6/19,585043,2125,0.797222222,銷售交易,9274588,"1,865",49,0,0,0,"1,816",悠遊卡
155,2018/6/19,585043,572,0.765277778,銷售交易,7496112,249,224,0,0,0,25,悠遊卡
156,2018/6/19,585043,3048,0.761805556,銷售交易,9283604,319,34,0,0,0,285,悠遊卡
157,2018/6/19,585043,1666,0.758333333,銷售交易,9694321,297,344,0,0,500,453,悠遊卡
158,2018/6/19,585043,1948,0.751388889,銷售交易,8487660,153,152,0,0,0,1,悠遊卡
159,2018/6/19,585043,689,0.747222222,銷售交易,9597938,387,143,0,0,0,244,悠遊卡
160,2018/6/19,585043,883,0.746527778,銷售交易,8191963,181,23,0,0,0,158,悠遊卡
161,2018/6/19,585043,2988,0.74375,銷售交易,8965031,101,418,0,0,400,83,一卡通
162,2018/6/19,585043,969,0.738194444,銷售交易,9777845,390,118,0,0,0,272,悠遊卡
163,2018/6/19,585043,828,0.730555556,銷售交易,8750749,0,139,0,0,500,361,悠遊卡
164,2018/6/19,585043,3500,0.727777778,銷售交易,10271928,231,501,0,0,500,230,悠遊卡
165,2018/6/19,585043,2735,0.723611111,銷售交易,7597847,40,37,0,0,0,3,悠遊卡
166,2018/6/19,585043,3442,0.718055556,銷售交易,10189797,365,145,0,0,0,220,悠遊卡
167,2018/6/19,585043,2512,0.717361111,銷售交易,9763544,103,290,0,0,200,13,一卡通
168,2018/6/19,585043,526,0.716666667,銷售交易,7732707,434,2,0,0,0,432,悠遊卡
169,2018/6/19,585043,3404,0.713194444,銷售交易,10285819,288,541,0,0,500,247,悠遊卡
170,2018/6/19,585043,919,0.711805556,銷售交易,9947583,411,83,0,0,0,328,悠遊卡
1,2018/6/20,585066,2596,0.340972222,銷售交易,8489806,"2,018",572,0,0,0,"1,446",悠遊卡
2,2018/6/20,585066,859,0.341666667,銷售交易,7869378,724,8,0,0,0,716,悠遊卡
3,2018/6/20,585066,3047,0.364583333,銷售交易,9945898,290,131,0,0,0,159,悠遊卡
4,2018/6/20,585066,1951,0.3875,銷售交易,9407187,998,89,0,0,0,909,悠遊卡
5,2018/6/20,585066,347,0.391666667,銷售交易,8368373,304,75,0,0,0,229,一卡通
6,2018/6/20,585066,3450,0.411111111,銷售交易,10209665,468,842,0,0,500,126,悠遊卡
7,2018/6/20,585066,1176,0.417361111,銷售交易,7443485,420,67,0,0,0,353,悠遊卡
8,2018/6/20,585066,1815,0.423611111,銷售交易,10411087,111,262,0,0,500,349,悠遊卡
9,2018/6/20,585066,908,0.428472222,銷售交易,8437608,11,348,0,0,500,163,悠遊卡
10,2018/6/20,585066,1728,0.432638889,銷售交易,7755098,37,27,0,0,0,10,悠遊卡
11,2018/6/20,585066,835,0.441666667,銷售交易,7597355,343,568,0,0,500,275,一卡通
12,2018/6/20,585066,3442,0.451388889,銷售交易,8006863,140,64,0,0,0,76,悠遊卡
13,2018/6/20,585066,2940,0.461805556,銷售交易,8498745,241,141,0,0,0,100,悠遊卡
14,2018/6/20,585066,828,0.464583333,銷售交易,8752843,469,305,0,0,0,164,一卡通
15,2018/6/20,585066,2200,0.468055556,銷售交易,10396153,186,184,0,0,0,2,悠遊卡
16,2018/6/20,585066,3393,0.479861111,銷售交易,9481931,188,544,0,0,500,144,悠遊卡
17,2018/6/20,585066,3286,0.488194444,銷售交易,8191963,128,59,0,0,0,69,悠遊卡
18,2018/6/20,585066,3497,0.488888889,銷售交易,10196048,359,"1,000",0,0,"1,000",359,一卡通
19,2018/6/20,585066,1892,0.547222222,銷售交易,9201628,462,399,0,0,0,63,悠遊卡
20,2018/6/20,585066,3048,0.549305556,銷售交易,10076551,427,27,0,0,0,400,悠遊卡
21,2018/6/20,585066,954,0.558333333,銷售交易,10126626,"1,441",91,0,0,0,"1,350",悠遊卡
22,2018/6/20,585066,2620,0.559722222,銷售交易,7479409,"1,994",490,0,0,0,"1,504",悠遊卡
23,2018/6/20,585066,816,0.577777778,銷售交易,8859039,3,91,0,0,500,412,悠遊卡
24,2018/6/20,585066,1207,0.590277778,銷售交易,8554434,429,430,0,0,500,499,悠遊卡
25,2018/6/20,585066,2735,0.591666667,銷售交易,9095753,418,72,0,0,0,346,悠遊卡
26,2018/6/20,585066,1466,0.613194444,現金加值,7810688,96,0,100,0,0,196,一卡通
27,2018/6/20,585066,1285,0.613194444,銷售交易,7810688,196,30,0,0,0,166,一卡通
28,2018/6/20,585066,1597,0.61875,銷售交易,8696170,191,69,0,0,0,122,悠遊卡
29,2018/6/20,585066,3556,0.620138889,銷售交易,9123716,250,287,0,0,500,463,悠遊卡
30,2018/6/20,585066,1325,0.621527778,銷售交易,7483360,105,57,0,0,0,48,一卡通
31,2018/6/20,585066,428,0.628472222,銷售交易,9251900,280,132,0,0,0,148,悠遊卡
32,2018/6/20,585066,1197,0.642361111,銷售交易,7704918,6,125,0,0,200,81,一卡通
33,2018/6/20,585066,1700,0.670138889,銷售交易,9868563,284,90,0,0,0,194,悠遊卡
34,2018/6/20,585066,3331,0.675694444,銷售交易,8191963,69,135,0,0,500,434,悠遊卡
35,2018/6/20,585066,2813,0.688888889,現金加值,8229414,271,0,500,0,0,771,悠遊卡
36,2018/6/20,585066,1989,0.689583333,銷售交易,8229414,771,453,0,0,0,318,悠遊卡
37,2018/6/20,585066,1790,0.715277778,銷售交易,10575786,"2,414",484,0,0,0,"1,930",悠遊卡
38,2018/6/20,585066,2239,0.719444444,銷售交易,8447347,161,20,0,0,0,141,悠遊卡
39,2018/6/20,585066,3586,0.719444444,銷售交易,9527460,548,124,0,0,0,424,悠遊卡
40,2018/6/20,585066,3115,0.731944444,銷售交易,8030606,98,103,0,0,200,195,一卡通
41,2018/6/20,585066,2670,0.738888889,銷售交易,8898649,478,272,0,0,0,206,悠遊卡
42,2018/6/20,585066,677,0.745138889,銷售交易,9119546,203,72,0,0,0,131,一卡通
43,2018/6/20,585066,1472,0.747916667,現金加值,7475590,256,0,"1,000",0,0,"1,256",悠遊卡
44,2018/6/20,585066,3210,0.748611111,銷售交易,7475590,"1,256",487,0,0,0,769,悠遊卡
45,2018/6/20,585066,2369,0.748611111,銷售交易,7349310,520,24,0,0,0,496,悠遊卡
46,2018/6/20,585066,3439,0.754166667,銷售交易,10413339,367,129,0,0,0,238,悠遊卡
47,2018/6/20,585066,1629,0.756944444,銷售交易,7822154,236,415,0,0,500,321,悠遊卡
48,2018/6/20,585066,2064,0.761111111,銷售交易,10210251,464,12,0,0,0,452,悠遊卡
49,2018/6/20,585066,381,0.764583333,銷售交易,7607007,202,315,0,0,500,387,悠遊卡
50,2018/6/20,585066,2556,0.770833333,銷售交易,9514404,262,21,0,0,0,241,悠遊卡
51,2018/6/20,585066,2424,0.780555556,銷售交易,9155466,197,361,0,0,500,336,一卡通
52,2018/6/20,585066,1575,0.790972222,銷售交易,7929897,69,35,0,0,0,34,悠遊卡
53,2018/6/20,585066,3583,0.834722222,銷售交易,8362987,498,82,0,0,0,416,悠遊卡
54,2018/6/20,585066,2341,0.844444444,現金加值,9345350,171,0,100,0,0,271,悠遊卡
55,2018/6/20,585066,1997,0.84375,銷售交易,9345350,271,230,0,0,0,41,悠遊卡
56,2018/6/20,585066,2696,0.847222222,銷售交易,9924345,807,369,0,0,0,438,悠遊卡
57,2018/6/20,585066,819,0.854861111,銷售交易,7361667,306,153,0,0,0,153,悠遊卡
58,2018/6/20,585066,727,0.859027778,銷售交易,7443485,313,170,0,0,0,143,悠遊卡
59,2018/6/20,585066,1042,0.870138889,銷售交易,7946503,342,58,0,0,0,284,悠遊卡
60,2018/6/20,585066,1976,0.870833333,銷售交易,10464580,227,122,0,0,0,105,悠遊卡
61,2018/6/20,585066,2814,0.877777778,銷售交易,10514708,129,71,0,0,0,58,悠遊卡
62,2018/6/20,585066,2494,0.882638889,銷售交易,10508661,376,69,0,0,0,307,悠遊卡
